link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/fdpxg.html;"Куплю Вашу квартиру в течение 1 дня - 

Просто. Быстро. Безопа";Čiekurkalns::;-;8;88/8;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/alcph.html;Продаю 3 комнатную квартиру, 1/16 эт. 75кв. м, 2 входа, квартира;Zolitūde::Anniņmuižas 6;3;75;1/16;104.;101,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/fnxxe.html;Jauns piedāvājums. Pārdošanā plašs un saulains dzīvoklis kvalita;Sarkandaugava::Viestura pr. 7;2;46;3/3;Specpr.;45,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/dgeoe.html;"Куплю Вашу квартиру в течение 1 дня - 

Просто. Быстро. Безопа";Pļavnieki::;-;4;44/4;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/dobfi.html;"Mēs nopirksim Jūsu dzīvokli, 

ja Jums nav laika mēnešiem ilgi";Dzegužkalns::;-;4;44/4;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bjice.html;"Pārdod 2 istabu dzīvokli renovētā jūgenstila mājā Āgenskalnā. 
";Āgenskalns::Alīses 5;2;61;3/5;Renov.;145,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecriga/cjcip.html;Kā labu investicijas objektu pārdod dzīvokli, kas tiek patstāvīg;Vecrīga::Vāgnera 12;3;46;3/3;P. kara;119,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/ghepi.html;Izīrē 2-istabu dzīvokli ilgtermiņā, kopēja platība 48m2, tikko v;Šampēteris-Pleskodāle::Irlavas 26a;2;48;5/5;103.;320  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/ifmxf.html;"Nopirksim dzīvokli jebkurā stāvoklī. 
Samaksāsim komunālos parā";Čiekurkalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/dhcon.html;Divas istabas izolētas. Divas lodzijas. Dzīvoklis nav stūra. Sle;Zolitūde::Bieziņa 4;3;75;6/9;119.;76,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/dbxhx.html;Dzīvoklis nav stūra, sauss un silts. Divas lodžijas. Metāla durv;Zolitūde::Ruses 26;2;58;3/9;119.;65,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cxfgd.html;Lielisks dzīvoklis lieliskā vietā. Pārdod klasiskā stila 6 -ista;centrs::Raiņa bulv. 3;6;199;4/6;Renov.;399,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/fgjli.html;"Vienā no elitārākajiem projektiem Imantā ""Solaris"" tiek piedāvāt";Imanta::Anniņmuižas 41;3;94;8/21;Jaun.;195,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/alckd.html;Īpašnieks pārdod. Ēka atrodas vienā no labākajām vietām- pašā Rī;centrs::Raiņa bulv. 3;3;105;6/6;Renov.;220,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/gldjf.html;В отличном тихом и зеленом месте продается уютная 2-комнатная кв;Mežciems::Biķernieku 242;2;43;1/2;Specpr.;40,130  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ccdgo.html;Продается многоцелевое помещение в центре города Рига, в данный ;centrs::Brīvības 111;5;121;1/6;P. kara;62,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dhbox.html;Светлая, солнечная квартира. Идеальное расположение. Всё под рук;Imanta::Dammes 2;2;51;5/9;602.;68,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehkkd.html;"Liels četru istabu dzīvoklis Bruņinieku ielā. 
Trīs dzīvokļi ap";centrs::Bruņinieku 87;4;146;2/4;P. kara;145,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/gbbmp.html;"Dzīvoklis jaukā rajonā Iļģuciemā. 

 Viena izolēta guļam istab";Iļģuciems::Vaidelotes 21;2;43;1/5;Hrušč.;44,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/acbhf.html;"Divu stāvu dzīvoklis Rīgas centrā, renovētā mājā. 
Jauks trīs i";centrs::Hospitāļu 36a;3;104;1/7;Renov.;207,770  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/ebojj.html;"Продаётся 2-ух комнатная квартира, тёплая, не угловая. 
В кварт";Zolitūde::Rostokas 62;2;61;6/12;104.;80,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/bojfo.html;"Dzīvoklis jaunajā projektā - Burtnieku Nams. 
Ēka atrodas zaļaj";Teika::Burtnieku 1;2;45;2/5;Renov.;62,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/cxjpc.html;Pārdod dzīvokli ar plašu zaļo zonu (46.7 m2), kas var tikt izman;Teika::Burtnieku 1;3;51;1/5;Renov.;73,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/hcejp.html;Tiek pārdots silts un plašs 3-istabu dzīvoklis. Dzīvoklis atroda;Purvciems::Ieriķu 43;3;76;3/5;103.;115,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bkhxo.html;Tiek pārdots trīsistabu dzīvoklis ar kopējo platību 61 kv/m piec;Āgenskalns::Elvīras 13/1;3;61;2/5;LT proj.;67,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/glmeo.html;Par saimnieka cenu Ķengaraga rajonā, četrstāvu mājā (hruščovka) ;Ķengarags::Prūšu 17/3;2;46;3/4;Hrušč.;40,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/agnbo.html;Хозяин сдает двухкомнатную квартиру на углу улиц Бривибас и Арти;centrs::Brīvības 112;2;39;4/5;P. kara;300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/clene.html;Хозяйка продает - квартира светлая, теплая, чистая, не угловая, ;Purvciems::Ieriķu 66;3;65;6/9;Specpr.;84,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/gopfe.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Purvciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/mkilf.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Krasta r-ns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/ixdgc.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Pļavnieki::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/acicd.html;Piedāvā pārdošanai paneļu mājā trīsistabu dzīvokli ar kopējo pla;Ziepniekkalns::Līvciema 10;3;75;3/5;Specpr.;69,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/hgbch.html;"Tiek izīrēts mājīgs 2 istabu dzīvoklis projektā Biķerziedi. 

";Teika::Biķernieku 16A;2;56;4/5;Jaun.;600  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gfdio.html;Pārdod labu 65, 3 m2 plašu 2 istabu dzīvokli Rīgas centrā, E. Bi;centrs::Birznieka-Upīša 20;2;65;5/5;P. kara;82,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dnopj.html;Новостройка, в квартире еще никто не жил, закрытая территория, н;centrs::Ganību d. 11;3;69;1/5;Jaun.;1,000  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/ekxgx.html;"Nopirksim dzīvokli jebkurā stāvoklī. 
Samaksāsim komunālos parā";Dzegužkalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/ajflp.html;Īpašnieks pārdod. Līdz centram 20 min. - ideāla satiksme. Akropo;Dārzciems::Slāvu 15;3;64;6/9;602.;86,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/gxonh.html;Īpašnieks pārdod. Līdz centram 20 min. - ideāla satiksme. Akropo;Krasta r-ns::Slāvu 15;3;64;6/9;602.;86,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aglhb.html;Продается 2 х комнатная квартира в тихом центре - 10 этаж 10 эта;centrs::Valdemāra 76;2;66;10/10;Specpr.;143,200  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/agfeg.html;Ir pieejami citi dzīvokļi šajā namā. Saimnieks Izīrē dzīvokli. 1;centrs::Alberta 11;2;43;3/6;P. kara;190  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/ddkpx.html;Īpašnieks pārdod dzīvokli sešu dzīvokļu mājā. Īpašuma sastāvā ie;Šampēteris-Pleskodāle::Irlavas 1;1;25;2/2;P. kara;15,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/hdxef.html;Plašs un ļoti gaišs 2-istabu dzīvoklis pēc kapitāla remonta. Pil;Vecmīlgrāvis::Kreimeņu 3;2;56;3/5;103.;66,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bolderaya/bimoo.html;Владелец продаст 3-ох комнатную квартиру в Болдерае с кладовкой ;Bolderāja::Lemešu 3;3;66;2/5;LT proj.;60,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/ffbff.html;Gaišs, plašs dzīvoklis ar augstiem griestiem augšējā stāvā. Virs;Maskavas priekšpilsēta::Maskavas 108;2;51;6/6;P. kara;65,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/elenc.html;Ilgtermiņā izīrēju 2-istabu dzīvokli Rīgas centrā. Dzīvoklī ir m;centrs::Matīsa 89A;2;46;2/5;P. kara;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/eiemg.html;2 малогабаритные квартиры в одной. 19, 1 и 14, 4 м2. в каждой кв;Čiekurkalns::Rusova 28;2;34;1/5;M. ģim.;27,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/ajfid.html;Studio tipa - istaba ar virtuvi kopā. Liels, jauns logs. Netālu ;Maskavas priekšpilsēta::Toma 2;1;11;2/2;P. kara;9,445  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/gbpnc.html;Mājas daļa-atsevišķa ieeja. Tikko pēc remonta. Augstais stāvs, k;Sarkandaugava::Aptiekas 8;2;36;1/5;Specpr.;49,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/shkirotava/ccpho.html;Silts un gaišs 1-istabu dzīvoklis 20 min no Rīgas centra. Centrā;Šķirotava::Malēju 4A;1;18;3/4;Specpr.;10,870  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aahnp.html;Studio tipa - istaba ar virtuvi kopā. Liels, jauns logs. Netālu ;centrs::Maskavas 104;1;11;2/2;P. kara;9,440  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adbhc.html;"Projektā pārdoti jau vairāk 80% dzīvokļu. 

Attīstītājs piedāv";centrs::Birznieka-Upīša 10;3;82;3/5;Renov.;176,850  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/bdchho.html;"Куплю квартиру в любом состоянии, любой район Риги и Юрмалы -

";Maskavas priekšpilsēta::;Citi;20;20/20;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/dcidc.html;"Купим сразу. Деньги Сегодня. 

-Принятие решения о выкупе квар";Pļavnieki::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/exfid.html;"Nopirkšu dzīvokli Rīgā -

- var būt bez remonta, 
- ar daļējā";Torņakalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ecifh.html;"Īpašnieks pārdod 1istabas dzīvokli Purvciemā. 
 
Lieliska lokā";Purvciems::Andromedas g. 7;1;28;4/5;LT proj.;41,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/bdxpbk.html;Nopirkšu dzivokli Rigā. Var būt arī ar neapmaksātiem komunāliem ;Torņakalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/gjheb.html;Pārdod saimnieks. Pēdējā cena. Zeme un dzīvokli īpašumā. Ideāls ;Ķengarags::Prūšu 17A;1;13;4/4;M. ģim.;19,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/agjml.html;Pardodu privatizets divistabu dzivoklis. Прадаю двух комнатную к;Purvciems::Ūnijas 70;2;37;5/5;LT proj.;42,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/cjfhj.html;Dzīvoklis kā namiņš. Atsevišķa ieeja no pagalma, durvju priekšā ;Āgenskalns::Mārtiņa 5;2;42;1/2;P. kara;69,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/gxjgc.html;Īpašnieks pārod 3-istabu dzīvokli Imantā 1, pie TC Dammes. Otrai;Imanta::Progresa 4;3;54;2/5;LT proj.;65,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/gpxxb.html;"Gaišs divistabu dzīvoklis ar komercetelpu statusu. 

Komerctel";Teika::Zemgala 60;2;60;1/3;P. kara;59,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/fcgig.html;Хозяин сдает светлую, теплую, полностью мебелированную квартиру ;Mežciems::Eizenšteina 53;1;33;8/9;602.;280  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bedemh.html;"Pārdod siltu un saulainu dzīvokli Rīgas centrā. 
10 min. gājien";centrs::Stabu 104;2;50;5/5;LT proj.;80,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/afjlj.html;Хозяин продаёт квартиру. Три комнаты, одна из которых проходная.;Ķengarags::Kaņiera 6A;3;59;1/5;LT proj.;47,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/cmoim.html;Tiek pārdots 2 istabu dzīvoklis ar malkas krāsni. Kopējā platība;Jugla::Brīvības 445;2;54;1/2;Staļina;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/agllb.html;"Tiek pārdots plaš 3 istabu dzīvoklis ar ērtu plānojumu .
Dzīvok";Imanta::Slokas 191;3;73;2/5;LT proj.;90,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/dkblh.html;Īpašnieks pārdod neparastu, komfortablu un praktisku 2 ½ istabu ;Āgenskalns::Kristapa 24;3;46;2/5;Hrušč.;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/anjgj.html;Купим - квартиру, дом, дачу или 1/6-5/6 долей от недвижимости - ;Pļavnieki::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ggili.html;"Renovētā, saulainā sētas mājā tiek pārdots 4 istabu dzīvoklis. 
";centrs::Čaka 31;4;89;3/5;Renov.;133,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/ecdek.html;Izīrē vienistabas dzīvokli ar ērtībām, atrodas otrajā stāvā saul;Ķengarags::Salaspils 18 k 4;1;28;2/5;LT proj.;180  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/anjfp.html;Pārdošanā saulains 4 istabu dzīvoklis. Logi vērsti uz abām pusēm;Mežciems::Eizenšteina 41;4;78;5/9;602.;73,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/eiifj.html;Tiek pārdots 3 istabu dzīvoklis, nav stūra, sauss, silts, 2 izol;Imanta::Jūrmalas g. 101;3;63;1/9;602.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/enxcj.html;"Деньги в тот же день. 
Покупаем любые квартиры или 1/2-5/6 долю";Maskavas priekšpilsēta::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/ghdip.html;Dzīvoklis kā privātmāja ar ekskluzīvu skatu uz Vecrīgu un Latvij;Āgenskalns::Kuģu 28;3;147;1/7;Jaun.;640,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/epjkj.html;"Tiek pārdots 107m2 plašs 3 istabu dzīvoklis Blaumaņu ielā. 

D";centrs::Blaumaņa 8;3;107;6/6;P. kara;265,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/hkjol.html;"Piedāvājumā prezentabls 3 istabu dzīvoklis Klīversalā. 

Arhit";Āgenskalns::St. Rusas 22a;3;150;6/6;Jaun.;230,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gcihd.html;"Pārdod 3 istabu dzīvokli Vecrīgā. 

Dzīvoklis sastāv no:

- ";centrs::Vāgnera 16;3;97;2/3;Renov.;250,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dhmnp.html;Продается 4х комнатная квартира на 6 этаже на улице Pulkveza Bri;centrs::Pulkv. Brieža 7;4;124;6/7;Renov.;300,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/hegom.html;"Pārdod plašu 4 istabu dzīvokli pilsētas centrā. 

Dzīvoklis sa";centrs::Čaka 31k2;4;89;3/5;Renov.;134,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/ahmjm.html;"Tiek pārdots divstāvu dzīvoklis jaunajā projektā Cityzen. 

Ko";Imanta::Vīksnes 21;4;298;6/7;Jaun.;280,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/cmehi.html;"Dzīvoklis ar skatu uz mežu jaunā projektā

Piedāvājam iegādāti";Jugla::M. s 3a;3;216;1/3;Jaun.;260,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/fpnbm.html;Pārdod 2 istabas dzīvokli Imantā vienā no mūsdienīgajiem projekt;Imanta::Anniņmuižas 38;2;57;11/18;Jaun.;126,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/cjffj.html;"Открыты продажи квартир во второй башне Philosophers Residence
";Āgenskalns::Raņķa d. 34;3;63;8/22;Jaun.;202,411  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/ddhio.html;В Иманте на улице Ригондас гатве 6 , продается 3-комнатная кварт;Imanta::Rigondas g. 6;3;64;2/9;602.;57,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dnbbn.html;Tiek pārdots divistabu dzīvoklis ar iebūvētu virtuves iekārtu, t;centrs::Maskavas 48;2;28;1/5;Renov.;67,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/cjdhn.html;Продаётся квартира в частном доме, 4 собственника. У каждого отд;Mežaparks::Visbijas pr. 6/8;4;153;1/3;P. kara;315,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/dnleg.html;Добрый день. Продается теплая, угловая квартира на первом этаже,;Ķengarags::Višķu 13;2;36;1/5;LT proj.;37,300  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/bbncl.html;Tiek pārdots 2-istabu dzīvoklis tuvajā Ziepniekkalnā (līdz centr;Ziepniekkalns::Bērzupes 8;2;42;1/4;Hrušč.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/echnf.html;Tiek pārdots izremontēts 1-istabu dzīvoklis ar mēbelēm un sadzīv;Ķengarags::Naujenes 2;1;33;3/5;LT proj.;39,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bhhop.html;Pārdodam jauku vienistabas mansarda dzīvoklis Rīgas klusajā cent;centrs::Vīlandes 16;1;43;6/6;Renov.;110,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/cmhxe.html;Pārdošanā 3-istabu ģimenes dzīvoklis pieprasītākajā projektā Mež;Mežciems::Biķernieku 21;3;84;3/4;Jaun.;185,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/aamgj.html;"Nopirksim dzīvokli jebkurā stāvoklī. 
Samaksāsim komunālos parā";Mežaparks::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/dmpmh.html;Pārdošana dzīvoklis, saulains, silts, ar visām ērtībam, ļoti lab;Vecmīlgrāvis::Emmas 19;3;60;3/5;LT proj.;46,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/eppkp.html;Provansas stilā iekārtots dzīvoklis Marijas ielā pie Berga Bazār;centrs::Marijas 15;4;93;5/6;P. kara;195,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/grizinkalns/bpmill.html;Tiek izīrēts 3-istabu dzīvoklis. Apkure - gāzes katls. Dzīvoklis;Grīziņkalns::Artilērijas 65;3;55;1/2;Priv. m.;300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahgkp.html;Tiek párdots 2-istabu dzīvoklis bez remonta skaistā, renovētā pr;centrs::Maskavas 48;2;36;2/5;Renov.;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/ibxoh.html;Pārdošana gaišs silts dzīvoklis, parasta stāvokli, ļoti ērta vie;Pļavnieki::Deglava 156;2;50;2/9;602.;48,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/dlhmk.html;Pārdod dzīvokli. Slēgta trepju telpa. Mēbelēts, iebūvēta virtuve;Ķengarags::Prūšu 40a;2;46;5/5;Specpr.;47,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/dmxpb.html;Ilgtermiņā izīrē tikko remontētu, daļēji mēbelētu un aprīkotu ar;Teika::Biķernieku 4b;2;55;2/2;P. kara;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ddohd.html;Izīrē modernu un mājīgu dzīvokli Rīgas centrā, klusā vietā. Pēc ;centrs::Alauksta 12;1;19;1/6;Renov.;290  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecaki/opexg.html;Īpašnieks izīrē ilgu laiku mājas daļai 70m2 Vecāķos ar zemesgaba;Vecāķi::Vecāķu pr. 84;2;70;1/2;Priv. m.;800  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/dhebo.html;"""Hoffmann Rezidence"" Attīstītājs pārdod 2-istabu dzīvokli, kurš ";Āgenskalns::Kuģu 13;2;36;2/6;Jaun.;99,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/tornjakalns/cmmfd.html;"Tiek pārdots divu istabu dzīvoklis. 
Pirmais no diviem stāviem ";Torņakalns::Robežu 40;2;50;1/2;P. kara;30,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cbgmm.html;Plašs trīs istabu dzīvoklis jeb telpas komercdarbībai pilsētas c;centrs::Dzirnavu 107;3;77;1/4;P. kara;149,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/mangali/cbepof.html;Nopirkšu Jūsu dzīvokli vai māju Rīgā vai Rīgas rajonā. Vai daļu ;Mangaļi::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/emhxc.html;"Istabas izolētas, nav pārplānots, ir Balkons. 
Apzaļumots plašs ";Purvciems::Žagatu 24;2;38;3/5;LT proj.;42,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cdffj.html;Kompakts, tikko pēc remonta, pilnībā aprīkots dzīvoklis. Dzīvokl;centrs::Brīvības 201;1;20;3/4;Specpr.;170  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/teika/koelh.html;"Zaļa apkārtne, laba lokācija, viss pastaigas attālumā. 
- Divas";Teika::Remīnes 15;3;55;4/4;Specpr.;66,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/fcenx.html;"Pārdodam 2 istabu dzīvokli klusā vietā – Āgenskalnā. 
Dzīvoklis";Āgenskalns::Augļu 8A;2;41;1/2;P. kara;42,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afnjf.html;Продаю солнечную, уютную, квартиру на втором этаже с окнами выхо;centrs::Stabu 45;5;143;2/5;P. kara;220,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/enmnf.html;В центре города сдаю комнату в квартире , все удобства , стираль;centrs::Birznieka-Upīša 23;4;98;1/3;P. kara;17  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/dccgm.html;Pārdošanā gaišs 3-istabu dzīvoklis ar lodžiju. Logi iziet uz māj;Purvciems::Dzelzavas 37;3;62;8/9;602.;69,999  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gjoxp.html;Mājīgs, ērts, divistabu dzīvoklis tālajā centrā, Upes ielā, Skan;centrs::Upes 2a;2;68;1/5;103.;120,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajdgl.html;Lielisks, plašs 3 istabu dzīvoklis uz Blaumaņa ielas. Divas liel;centrs::Blaumaņa 25;3;70;4/5;P. kara;126,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/djijh.html;"Īpašnieks pārdod dzīvokli jaunajā projektā - Burtnieku Nams. 
Ē";Teika::Burtnieku 1;2;46;2/5;Renov.;68,700  €
https://ss.lv/msg/lv/real-estate/flats/riga/teika/ehjxf.html;"Владелец продает квартиру в новом проекте - Burtnieku Nams. 
Зд";Teika::Burtnieku 1;3;54;2/5;Renov.;78,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/fdbxj.html;Pārdod izremontētu, lieliski aprīkotu, mēbelētu, gaišu, saulainu;Purvciems::Ūnijas 30;2;54;5/5;Specpr.;82,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/demdh.html;4 - istabu mansardtipa dzīvoklis renovētā mājā Ģertrūdes ielā 12;centrs::Ģertrūdes 125;4;107;3/3;P. kara;224,910  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ggbnp.html;Īpašnieks/attīstītājs pārdod pilnībā mēbelētu dzīvokli renovētā ;centrs::Brīvības 91;3;61;5/6;Renov.;155,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/flklj.html;Liels, plašs dzīvoklis, pašreiz tiek izmantots kā viesnīca. Rent;centrs::Brīvības 132;6;160;2/4;P. kara;185,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajcfo.html;Pagalma mājā tiek pārdots 5 istabu dzīvoklis ar 2 sanmezgliem, p;centrs::Brīvības 111;5;121;1/6;P. kara;62,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/fcxeh.html;Продает собственник. Квартира свободна для продажи с июня. Долго;Zolitūde::Bieziņa 9;1;46;1/9;119.;49,300  €
https://ss.lv/msg/lv/real-estate/flats/riga/darzciems/ibbfc.html;"Saimnieks pārdod vienistabas dzīvokli Strautu ielā 23.  
Dzīvok";Dārzciems::Strautu 23;1;42;5/5;M. ģim.;41,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/fcljo.html;Divas izolētas istabas, atsevišķa virtuve. Vidus dzīvoklis. Māju;Ķengarags::Maskavas 387;2;45;4/4;Hrušč.;39,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/ahoxo.html;Bišumuižas projektā, mājīgs, gaišs un plašs, 2020.gadā atjaunots;Ziepniekkalns::Komētas 16;2;66;1/4;Jaun.;138,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/gnlil.html;Tiek izīrēts daļēji mēbelēts vienistabas dzīvoklis. Ilgtermiņa ī;Krasta r-ns::Balvu 15;1;35;9/12;104.;220  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cdofk.html;Dzīvoklis atrodas renovētā ēkā, Kr. Barona ielā 129, iekšpagalma;centrs::Barona 129;1;18;1/6;Renov.;33,300  €
