link;description;street;rooms;m2;floor;house_type;price
https://ss.lv/msg/lv/real-estate/flats/riga/jaunciems/kpnfn.html;"Быстро куплю вашу квартиру -

-Принятие решения о выкупе кварт";Jaunciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dkhdd.html;"Деньги в тот же день. 
Покупаем любые квартиры или 1/2-5/6 долю";Imanta::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/hjohf.html;"Купим сразу. Деньги в тот же день на счёт. 
Покупаем любые квар";Jugla::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bkhxb.html;Tiek pārdots pilnībā mēbelēts studijas tipa dzīvoklis renovētas ;centrs::Klusā 20;1;37;2/9;Renov.;36,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/flgdk.html;Продаю освобожденую 1-комнатную квартиру. Солнечная сторона. Вст;Pļavnieki::Dravnieku 7;1;35;2/9;602.;40,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ddbkk.html;"Gaišs, plašs, silts dzīvoklis. 

Komunālie vasarā ~80 Eur, zie";centrs::Miera 74;3;81;2/5;Specpr.;120,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/emxen.html;"Срочный выкуп квартир - Деньги Сегодня. 

Звоните - 

Покупа";centrs::;-;123;12/21;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/fcdjn.html;Tikai līdz maija beigām spēkā cenas piedāvājums dzīvoklim pilnīb;Maskavas priekšpilsēta::Maskavas 140;1;35;4/5;Jaun.;57,950  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cijbo.html;"Pašā Rīgas centrā pārdod plašu dzīvokli. 
-Dzīvoklis atrodas pa";centrs::Blaumaņa 27;5;132;1/5;P. kara;158,400  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aihep.html;Pārdod dzīvokli ar augstas klases apdari Rīgas vēsturiskajā cent;centrs::Čaka 30A;3;69;5/7;Renov.;171,250  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/ebxje.html;Ļoti silts un ērts, pēc kapitālā remonta, ar mēbelēm (t. sk. , p;Vecmīlgrāvis::Dombrovska 33;1;36;1/9;467.;40,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/akjmh.html;Īpašnieks pārdod kapitāli remontētu 3 istabu dzīvokli ar pilnu a;centrs::Stabu 84;3;66;3/4;P. kara;129,999  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gedxd.html;В самом сердце Риги предлагаем приобрести 1 комнатную квартиру- ;centrs::Kalniņa 1;1;29;3/5;Renov.;80,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/akbkd.html;Однокомнатная квартира со всеми удобствами. Оборудованная кухня,;centrs::M. Matīsa 3;1;22;1/5;P. kara;21,400  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gjpkx.html;"Хозяин/īpaškieks. Arkitekta E. Laube ēka
Piedāvāju 2 istabu izr";centrs::Avotu 7;2;44;1/5;P. kara;66,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/comff.html;Pārdod dzīvokli prestižā renovēta ēkā Krišjāņa Valdemāra ielā 23;centrs::Valdemāra 23;3;164;5/6;Renov.;400,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/eboin.html;Просторная двухкомнатная квартира с 2 лоджиями и земельным участ;Zolitūde::Lejiņa 4;2;57;1/9;119.;67,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/enoej.html;Dzīvoklim tika veiks kapitālais remonts (nomainīti logi, durvis,;Ķengarags::Lokomotīves 92;3;60;2/9;467.;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/gmbjp.html;Piedāvājam siltu un gaišu trīsistabu dzīvokli laba stāvokli, pēc;Vecmīlgrāvis::Dombrovska 33;3;59;1/9;467.;65,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/beckem.html;Pārdod saulainu 2 istabu dzīvokli Rīgas centrā. Dzīvoklis nav st;centrs::Brīvības 66;2;46;6/6;P. kara;89,990  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/aabeb.html;Продаем квартиру в Пурвциемсе, на благоустроенной территории с р;Purvciems::Purvciema 15;1;46;10/12;104.;48,750  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/acnbp.html;Продаём квартиру на Курземес проспекте 138, 5-ый этаж 9-ти этажн;Imanta::Kurzemes pr. 138;3;62;5/9;602.;81,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bgldp.html;Izīrē dzīvokli laba stāvoklī. Veikts kosmētiskais remonts virtuv;Purvciems::Ieriķu 66;1;42;1/9;Specpr.;210  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/vecdaugava/dlpng.html;Dzīvoklis - 1/2 daļa no mājas. Viss 1.stāvs. Virtuve - 13 m2, di;Vecdaugava::Vecāķu pr. 61;2;54;1/2;Priv. m.;47,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/cnjfb.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Jugla::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/albfl.html;"Купим вашу квартиру в любом состоянии. 
Заплатим коммунальные д";Imanta::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/dixbd.html;"Стоянка, 2 ванные, 2 балкона, сауна, спортзал. 
Продаю квартиру";centrs::Ausekļa 4;3;77;4/6;Jaun.;300,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/anxpl.html;Dzīvokļa īre centrā. Īres maksā ir iekļauti komunālie pakalpojum;centrs::Krasta 7/9;3;130;2/7;Renov.;700  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/aekmo.html;Pārdod gaišu studio tipa dzīvokli ar pazemes stāvvietu projektā ;Dzegužkalns::Ūdens 12;1;45;2/5;Jaun.;79,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ddokl.html;Pārdod dzīvokli klusā rajonā blakus Ziedoņdārzam. Māja atrodas p;centrs::Krāsotāju 15;2;43;2/2;P. kara;27,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/apddp.html;Просторная двухкомнатная квартира с парковкой и индивидуально уп;centrs::Avotu 22;2;64;2/5;P. kara;107,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/deici.html;Silts dzīvoklis ar zemiem komunālajiem maksājumiem, klusā vietā ;Čiekurkalns::Čiekurkalna 8. šķ l. 6;1;24;1/2;P. kara;18,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/bxeggg.html;Tiek pārdots kompakts 3 istabu dzīvoklis “Kalnciema Kvartāla Rez;Āgenskalns::Valentīna 16;3;46;4/4;Jaun.;115,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/dlnii.html;Sākot ar 2022. gada 1.jūliju, jaunajā projektā “Bišumuiža” ilgte;Ziepniekkalns::Komētas 4;4;141;4/4;Jaun.;950  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/ilguciems/almec.html;"Pārdošanā 2 istabu dzīvoklis Iļguciemā. 

Dzīvoklis sastāv no ";Iļģuciems::Riekstu 18;2;38;4/5;LT proj.;41,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cjnmm.html;Tiek pārdots trīs istabu dzīvoklis Rīgas centrā blakus Brīvības ;centrs::Brīvības 30;3;97;5/5;P. kara;140,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/gnocd.html;Pārdodam skaistu gaišu trīsistabu dzīvokli Rīgas vēsturiskajā ce;centrs::Blaumaņa 26;3;72;1/5;P. kara;170,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/jaunciems/blhenk.html;Nopirkšu Jūsu dzīvokli vai māju Rīgā vai Rīgas rajonā. Vai daļu ;Jaunciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/cbenlb.html;Ātri nopirkšu Jūsu dzīvokli, māju vai vairākus dzīvokļus tajā. R;Daugavgrīva::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/fjxkb.html;Nesen izremontēts dzīvoklītis centrā. Dzīvoklī veikts kapitālais;centrs::Avotu 66;1;27;2/5;P. kara;39,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bmnkk.html;Шикарная квартира с полной отделкой и мебелью в историческом цен;centrs::Skolas 20;3;130;3/5;P. kara;389,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/dboee.html;Izskatīšu maiņas iespējas 2 ist. dzīvoklim pret lielāku, tuvākaj;Jugla::Brīvības 363;2;43;4;Hrušč.;maiņai
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aephe.html;Квартира + кладовка + парковочное место в проекте Viesturdārza m;centrs::Rūpniecības 21;3;94;3/7;Jaun.;255,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/ddnmg.html;Продаётся освобождённая 2-комнатная квартира с ремонтом. Две изо;Ķengarags::Ikšķiles 7;2;50;1/5;LT proj.;55,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/agkki.html;"Покупаем в центре Риги квартиры, дома и другую недвижимость. 
";centrs::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahmkp.html;Сдаю 1-комнату в 3-комнатной квартире. Комната уютная, небольшая;centrs::Tērbatas 43;1;10;3/5;P. kara;125  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/cojfd.html;Продаю 3-комнатную квартиру. Квартира с ремонтом. Высокий первый;Sarkandaugava::Ziemeļu 3;3;78;1/6;Specpr.;110,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/cbfxgg.html;Быстро куплю вашу квартиру, дом или несколько квартир в нем. В Р;Čiekurkalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/dopgf.html;Быстро куплю вашу квартиру, дом или несколько квартир в нем. В Р;Ķengarags::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/jaunciems/bcnidk.html;"Сразу куплю Вашу квартиру - в течение 1 дня -

Просто. Быстро.";Jaunciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/ohjln.html;Если сроки для продажи квартиры критически малы и деньги нужны с;Mežaparks::;Citi;11;11/10;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/bcpfhg.html;"Pērkam 1 līdz 4 istabu dzīvokļu 1 dienas laikā -

Vienkārši. Ā";Čiekurkalns::;Citi;20;20/2;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/bmfggh.html;"Nopirksim 1 - dienas laikā ->

 - 1, - 1. 5, - 2, - 3, - 4 ";Pļavnieki::;-;8;88/8;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/agpnj.html;"Быстро куплю вашу квартиру - 

-Принятие решения о выкупе квар";Ziepniekkalns::;Citi;-;1/12;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/mdlfi.html;"Купим быстро - в любом состоянии - За Наличные Деньги - 

- Оп";Imanta::;-;1;1/1;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/aenfn.html;"Быстро куплю вашу квартиру - 

-Принятие решения о выкупе квар";Zolitūde::;Citi;-;1/12;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/cjxgj.html;Pārdod saulainu privatizētu 2 istabu dzīvokli Brīvības gatvē, re;Jugla::Brīvības 398;2;54;5/5;Specpr.;51,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/mklme.html;"Быстрый выкуп - 1 - 1.5 - 2 - 3 - 4 - комн. квартир -

+Принят";Sarkandaugava::;Citi;20;20/20;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/fbnik.html;Pārdodam 4 istabu dzīvoklis Hruščova laika projekts, platība 73.;Maskavas priekšpilsēta::Balvu 7;4;74;2/5;Hrušč.;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/cxolk.html;"Купим вашу квартиру в любом состоянии. 
Заплатим коммунальные д";Jugla::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/gpdji.html;Īpašnieks steidzami pārdot dzīvokli labā atrašanās vietā. Dzīvok;Jugla::Veldres 11;1;32;4/5;LT proj.;34,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/acikh.html;"Izcils piedāvājums Klusajā centrā projektā Lofts&rosegold. 
Lof";centrs::Strēlnieku 8;3;101;3/7;Jaun.;269,265  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/cpolp.html;"Продается 2-х комнатная квартира - старый литовский проект. 
Ко";Ziepniekkalns::Ģimnastikas 6A;2;48;3/5;LT proj.;45,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/cpbec.html;"Īpašnieks pārdod 2-istabu dzīvokli ar zemi. 
Dzīvoklis atbrīvot";Purvciems::Stirnu 47;2;37;5/5;LT proj.;39,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/hgkke.html;"Pļavniekos tiek pārdots 3-istabu dzīvoklis 602. sērijas ēkā. 
Ē";Pļavnieki::Zemes 3;3;63;5/9;602.;78,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/daugavgriva/cbgdgj.html;"Купим однокомнатную квартиру в Даугавгриве. 

Рассматриваем лю";Daugavgrīva::;1;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/bnkpn.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Šampēteris-Pleskodāle::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/aedxn.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Sarkandaugava::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/djmeh.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Imanta::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/eocho.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Ziepniekkalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adkpi.html;Ar remontu, ļoti gaišs, plašs un kluss dzīvoklis gandrīz pašā Rī;centrs::Stabu 81A;3;78;5/5;P. kara;109,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/efikn.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Zolitūde::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/jaunciems/bhielh.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Jaunciems::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/bmmgd.html;"Покупаем квартиры, дома и другую недвижимость. 

Рассматриваем";Mežaparks::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/krasta-st-area/cxook.html;Сдаю 1 комнатную квартиру с хорошим расположением, на длительный;Krasta r-ns::Balvu 15;1;34;10/12;Čehu pr.;270  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/gfklc.html;Izīrē vienu istabu trīsistabas dzīvoklī. Virtuve, vannas istaba ;Imanta::Dammes 32;1;15;8/9;119.;150  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afnmj.html;Ekskluzīvs, gaišs un mājīgs dizaina dzīvoklis elitārā specprojek;centrs::Stabu 11;2;53;2/6;Specpr.;155,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/shampeteris-pleskodale/ambxn.html;Апартаменты с двумя спальнями и кухней в довоенном доме. Авторск;Šampēteris-Pleskodāle::Šampētera 23;2;50;1/2;P. kara;82,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/agnml.html;4 istabu dzīvoklis 5.stāvā ar burvīgu skatu uz parku prestižā ēk;centrs::Valdemāra 4;4;123;5/5;P. kara;199,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adlgj.html;Pārdodas 1-istabas dzīvoklis koka māja, pašā Rīgas centrā. Malka;centrs::Jēzusbaznīcas 7;1;35;1/2;P. kara;27,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bhlin.html;Pārdodas dzīvoklis ar remontētu, labā stāvoklī. Četras izolētas ;centrs::Stabu 81;4;110;1/5;P. kara;112,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adjlj.html;Сдается большая квартира в центре Риги. Отдельный вход с внутрен;centrs::Blaumaņa 36;4;200;1/5;Renov.;1,000  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adilg.html;"“Katrīnas pagalms”
Новый проект состоит из трех домов. Благоуст";centrs::Katrīnas d. 6;2;46;3/3;Renov.;100,959  €
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/gllgh.html;SIA ''Kaivas Residential'' piedāvā iegādāties dzīvokli jaunajā p;Mežciems::Kaivas 50k1-43;2;57;1/5;Jaun.;68,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/emdfj.html;Īpašnieks pārdod trīs istabu dzīvokli Rīgas centra sirdī - Brīvī;centrs::Brīvības 150;3;85;6/6;P. kara;170,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/bcnhf.html;Rīgas Ziemeļu rajona priekšpilsētā Vecmīlgrāvī. Ļoti saulains, s;Vecmīlgrāvis::Emmas 9;2;51;2/5;LT proj.;41,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/aaklk.html;Īpašnieks izīrē ilgtermiņā jaunu divīstabu dzīvokli jaunajā proj;Zolitūde::Skrīnes 2;2;55;3/3;Jaun.;670  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/chiekurkalns/bmdhhn.html;"Nopirkšu Jūsu dzīvokli. 
Samaksāšu komunālos parādus, atrisināš";Čiekurkalns::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/ahpid.html;Продаётся компактная 2-комнатная квартира. Смежные комнаты, нужд;Purvciems::Raunas 22A;2;41;3/5;Hrušč.;47,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/abpck.html;"Продаётся 2-х комнатная квартира 45м в сталинском проекте. 
Выс";Ķengarags::Lokomotīves 32;2;45;1/2;Staļina;75,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/afkpl.html;Izīrē, Dzīvoklis, Rīga, Centrs, Elizabetes iela, 450 € + komunāl;centrs::Elizabetes 69;2;50;4/6;P. kara;450  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/fnfei.html;"Nopirksim dzīvokli jebkurā stāvoklī. 
Samaksāsim komunālos parā";Pļavnieki::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/exdjd.html;Tiek piedāvāts dzīvoklis ar pelēko apdari fasādes ēka ar skatiem;centrs::Blaumaņa 9;3;60;2/6;Renov.;150,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/becgc.html;Īpašnieks pārdod plašu vienistabas dzīvokli ar lielu virtuvi. Dz;Ziepniekkalns::Valdeķu 64;1;44;2/9;M. ģim.;42,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ajcfn.html;Izīrē jaunajā projektā komfortablu, kompaktu un ļoti mājīgu 1 is;centrs::Matīsa 46;1;18;5/5;Jaun.;25  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ahdeo.html;Eklektikas stilā tikko izremontēts un labiekārtots 2 istabu mājī;centrs::Zvaigžņu 24;2;30;4/6;Renov.;30  €/dienā
https://ss.lv/msg/lv/real-estate/flats/riga/katlakalns/elkni.html;Īpašnieks bez starpniekiem, ilgtermiņu laiku izīrēju siltu un pi;Katlakalns::Bauskas 196a;2;46;1/5;Hrušč.;420  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/ambhj.html;Куплю кооперативную 4-х комнатную квартиру 119 серии в Золитуде ;Zolitūde::;4;90;-;119.;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/kengarags/annki.html;Piedāvājam iegādāties gaišu, siltu un saulainu dzīvokli lieliskā;Ķengarags::Maskavas 268;2;47;4/5;LT proj.;56,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/acgbh.html;Tiek izīrēts 1 istabas dzīvoklis ar malku apkuri. Dzīvoklī ir pa;centrs::Bruņinieku 115A;1;20;4/5;P. kara;135  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/mezhapark/hhncn.html;Sapņo par dzīvošanu Mežaparkā? Izcils piedāvājums- gaišs un plaš;Mežaparks::Jaunā Mežaparka 32;3;115;1/3;Jaun.;254,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/dkijl.html;"Gaišs, silts un ērts dzīvoklis, svaigi izremontēts. 
Atrodas kl";Imanta::Kurzemes pr. 88;3;54;5/5;LT proj.;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/adinf.html;Terase. Panorāmas skats. Interesants mansardtipa dzīvoklis ar li;centrs::Valdemāra 71;4;135;6/6;P. kara;210,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/alxoo.html;В тихом центре уютная и тёплая 3-х комнатная квартира с печным о;centrs::Stabu 78;3;63;2/2;P. kara;72,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/imanta/bnmie.html;Хозяйка меняет свою двухкомнатную квартиру на 1, 5 или однокомна;Imanta::Kurzemes pr. 76;2;48;1/5;LT proj.;maiņai
https://ss.lv/msg/lv/real-estate/flats/riga/kipsala/khpdb.html;В аренду сдаётся солнечная, очень тёплая и уютная, двухкомнатная;Ķīpsala::Balasta d. 70Е;2;63;1/3;Renov.;700  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/centre/cjelc.html;"Uz īri tiek piedāvāts 4 istabu dzīvoklis klusajā centrā. 

Dzī";centrs::Vidus 11;4;134;1/5;Jaun.;1,300  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/afmel.html;Zeme īpašumā. Centrālā apkure. Visas labierīcības. Stingra , kop;Āgenskalns::Liepājas 36;3;71;1/3;Specpr.;73,800  €
https://ss.lv/msg/lv/real-estate/flats/riga/dzeguzhkalns/bggfi.html;Сдам 2-х комнатную квартиру с 01.06.22. район Ботанического сада;Dzegužkalns::Dzirciema 1;2;57;5/5;Čehu pr.;350  €/mēn.
https://ss.lv/msg/lv/real-estate/flats/riga/mezhciems/iceln.html;Pārdod gaišu 1 istabas dzīvoklī. Dzīvokļa plānojums- istaba, vir;Mežciems::Hipokrāta 21;1;32;3/9;602.;43,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/enjjn.html;Īpašnieks pārdod dzīvokli 2 stāvu pirms kara koka mājā Jēkabpils;Maskavas priekšpilsēta::Jēkabpils 16b;1;17;2/2;P. kara;12,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ecmxd.html;"Pārdod vienistabas dzīvokli Rīgas centrā renovētā ēkā. 
Dzīvokl";centrs::Bruņinieku 121B;1;30;3/5;Renov.;59,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/diiof.html;Īpašnieks pārdod mūra-koka mājā vienistabas dzīvokli kurā var iz;centrs::Pētersalas 17;2;30;2/2;Specpr.;19,780  €
https://ss.lv/msg/lv/real-estate/flats/riga/zolitude/cojek.html;"Pārdošanā lielisks, gaišs 3-istabu dzīvoklis. 
Saulains un piln";Zolitūde::Priedaines 13;3;64;2/4;Jaun.;145,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/aempf.html;Tiek pārdots plašs 3 istabu dzīvoklis ēkas pēdējā stāvā  ar kopē;centrs::Brīvības 148;3;98;6/6;P. kara;155,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/kliversala/bckhhp.html;"Nopirkšu dzīvokli Rīgā -

- var būt bez remonta, 
- ar daļējā";Klīversala::;Citi;-;1/9;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/purvciems/bkpji.html;Продаю 1 к квартиру в хорошем состоянии. В Пурвциемсе , у детско;Purvciems::Ilūkstes 54;1;43;5/5;M. ģim.;38,999  €
https://ss.lv/msg/lv/real-estate/flats/riga/kliversala/bclijl.html;Nopirkšu dzivokli Rigā. Var būt arī ar neapmaksātiem komunāliem ;Klīversala::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/centre/fxcoe.html;Bildes vairāk what upā, katru dienu nebraucam rādīt. Pirmais zem;centrs::Duntes 26;3;67;2/2;Specpr.;12,980  €
https://ss.lv/msg/lv/real-estate/flats/riga/ziepniekkalns/exhfd.html;Pārdodu vienistabas dzīvokli 34m2. Zeme ir īpašumā. Laba infrast;Ziepniekkalns::Ziepju 9;1;34;2/5;103.;38,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/expkm.html;Visas labierīcības, centrālā apkure. Tikko pēc remonta. Augstais;centrs::Ganību d. 8;2;36;1/2;Specpr.;49,600  €
https://ss.lv/msg/lv/real-estate/flats/riga/yugla/fnofl.html;Gaišs, silts dzīvoklis ar labu plānojumu. sauss, nav pelējuma va;Jugla::s 37;3;59;5/5;Hrušč.;55,500  €
https://ss.lv/msg/lv/real-estate/flats/riga/agenskalns/dbdik.html;Stingra māja, vieta automašīnai. Māja šogad tiks renovēta, kopīp;Āgenskalns::Vēja 31;2;30;2/2;P. kara;5,990  €
https://ss.lv/msg/lv/real-estate/flats/riga/sarkandaugava/edjhx.html;Tikko pēc remonta. Augstais stāvs, kā otrais. Ir iespēja izvēlēt;Sarkandaugava::Aptiekas 8;2;27;1/5;Specpr.;35,780  €
https://ss.lv/msg/lv/real-estate/flats/riga/mangali/hdgoh.html;Silts 1-istabu dzīvoklis 20 min no Rīgas centrā. Stingra, silta ;Mangaļi::Lēdurgas 10;1;32;1/2;P. kara;13,780  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/bcihdd.html;Pārdod dzīvokli klusā vietā, blakus parkam, 5min līdz klusam cen;centrs::Pētersalas 17;2;30;2/2;P. kara;19,790  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/ehxje.html;В самом центре Старой Риги предлагаем приобрести 2-комнатную ква;centrs::Smilšu 14;2;38;2/5;Renov.;95,758  €
https://ss.lv/msg/lv/real-estate/flats/riga/centre/egbjp.html;Īpašums ar ērtībām un atsevišķu ieeju no slēgta pagalma. Ierakst;centrs::Elijas 20;1;10;1/1;P. kara;15,900  €
https://ss.lv/msg/lv/real-estate/flats/riga/plyavnieki/amxcp.html;2 istabu dzīvoklis 119.sērijas mājā, Pļavniekos, lieliskā vietā,;Pļavnieki::Ilūkstes 38;2;58;1/9;119.;66,000  €
https://ss.lv/msg/lv/real-estate/flats/riga/bolderaya/dnlid.html;Сразу куплю Вашу квартиру или дом в Риге или Рижском районе. Мож;Bolderāja::;Citi;-;-;-;pērku 
https://ss.lv/msg/lv/real-estate/flats/riga/vecmilgravis/binbc.html;Продаётся 2-х комнатная не угловая квартира, есть лоджия, поменя;Vecmīlgrāvis::Melīdas 3;2;50;5/5;LT proj.;41,000  €
